amfi_code,date,nav,daily_return,annualised_return
100016,2022-02-21,519.3918,0.005745659676165582,0.025412479010476385
100016,2022-02-22,519.1698,-0.0004274229974365884,0.025412479010476385
100016,2022-02-23,528.4118,0.017801497698826108,0.025412479010476385
100016,2022-02-24,520.6004,-0.014782788726519613,0.025412479010476385
100016,2022-02-25,521.3038,0.001351132269587163,0.025412479010476385
100016,2022-02-28,514.1489,-0.013725010253138326,0.025412479010476385
100016,2022-03-01,503.1674,-0.021358598647201354,0.025412479010476385
100016,2022-03-02,504.7495,0.003144281604889443,0.025412479010476385
100016,2022-03-03,505.6316,0.001747599551856771,0.025412479010476385
100016,2022-03-04,504.6233,-0.0019941396067809647,0.025412479010476385
100016,2022-03-07,504.411,-0.0004207098641698659,0.025412479010476385
100016,2022-03-08,518.6513,0.028231541342278454,0.025412479010476385
100016,2022-03-09,517.7387,-0.0017595636991558639,0.025412479010476385
100016,2022-03-10,520.3416,0.005027439517270027,0.025412479010476385
100016,2022-03-11,517.6372,-0.0051973549683514975,0.025412479010476385
100016,2022-03-14,519.2545,0.003124389050864096,0.025412479010476385
100016,2022-03-15,518.432,-0.0015840016793305933,0.025412479010476385
100016,2022-03-16,516.825,-0.0030997314980556467,0.025412479010476385
100016,2022-03-17,525.4534,0.016695012818652266,0.025412479010476385
100016,2022-03-18,531.2109,0.010957203816742034,0.025412479010476385
100016,2022-03-21,532.1264,0.0017234209614296336,0.025412479010476385
100016,2022-03-22,521.6911,-0.019610566211336278,0.025412479010476385
100016,2022-03-23,520.3011,-0.002664411947989831,0.025412479010476385
100016,2022-03-24,533.1283,0.024653417031022862,0.025412479010476385
100016,2022-03-25,532.3194,-0.0015172707957915588,0.025412479010476385
100016,2022-03-28,537.8012,0.010297952695317969,0.025412479010476385
100016,2022-03-29,544.965,0.013320535543617229,0.025412479010476385
100016,2022-03-30,546.3002,0.002450065600543061,0.025412479010476385
100016,2022-03-31,542.5392,-0.006884493177926609,0.025412479010476385
100016,2022-04-01,531.285,-0.020743570234187825,0.025412479010476385
100016,2022-04-04,534.7762,0.006571237659636742,0.025412479010476385
100016,2022-04-05,531.2213,-0.006647453645094892,0.025412479010476385
100016,2022-04-06,532.3217,0.002071453083676955,0.025412479010476385
100016,2022-04-07,526.7582,-0.010451386821164643,0.025412479010476385
100016,2022-04-08,525.7986,-0.0018217087080941718,0.025412479010476385
100016,2022-04-11,526.2264,0.0008136195113490619,0.025412479010476385
100016,2022-04-12,527.7466,0.0028888706457903535,0.025412479010476385
100016,2022-04-13,522.8529,-0.009272821463937375,0.025412479010476385
100016,2022-04-14,528.6739,0.011133150452067975,0.025412479010476385
100016,2022-04-15,526.1696,-0.004736946537364672,0.025412479010476385
100016,2022-04-18,518.7241,-0.014150380409662433,0.025412479010476385
100016,2022-04-19,518.493,-0.0004455162195085016,0.025412479010476385
100016,2022-04-20,518.9178,0.000819297463996671,0.025412479010476385
100016,2022-04-21,519.9214,0.0019340250035746465,0.025412479010476385
100016,2022-04-22,526.4763,0.012607482592561281,0.025412479010476385
100016,2022-04-25,525.6507,-0.001568161757708797,0.025412479010476385
100016,2022-04-26,525.3674,-0.0005389510562814337,0.025412479010476385
100016,2022-04-27,520.5493,-0.009170915439366767,0.025412479010476385
100016,2022-04-28,524.6005,0.007782548165947034,0.025412479010476385
100016,2022-04-29,525.7251,0.002143726511888655,0.025412479010476385
100016,2022-05-02,524.0515,-0.0031834127759925446,0.025412479010476385
100016,2022-05-03,515.5881,-0.016149939462056673,0.025412479010476385
100016,2022-05-04,522.4674,0.013342627574220556,0.025412479010476385
100016,2022-05-05,517.1078,-0.01025824769162631,0.025412479010476385
100016,2022-05-06,514.6837,-0.004687803974335658,0.025412479010476385
100016,2022-05-09,516.5793,0.0036830387284461086,0.025412479010476385
100016,2022-05-10,511.4204,-0.009986656453326748,0.025412479010476385
100016,2022-05-11,504.9889,-0.012575759590348734,0.025412479010476385
100016,2022-05-12,495.8735,-0.018050693787526884,0.025412479010476385
100016,2022-05-13,499.2941,0.006898130269111125,0.025412479010476385
100016,2022-05-16,497.1556,-0.004283046805479973,0.025412479010476385
100016,2022-05-17,510.4206,0.02668178735188742,0.025412479010476385
100016,2022-05-18,506.2251,-0.008219691760089631,0.025412479010476385
100016,2022-05-19,502.3871,-0.007581607470668716,0.025412479010476385
100016,2022-05-20,500.1462,-0.004460504658658548,0.025412479010476385
100016,2022-05-23,501.4785,0.0026638210987106614,0.025412479010476385
100016,2022-05-24,499.6609,-0.0036244824055268188,0.025412479010476385
100016,2022-05-25,502.6257,0.005933624183921404,0.025412479010476385
100016,2022-05-26,498.5637,-0.008081560493225948,0.025412479010476385
100016,2022-05-27,492.78,-0.011600724240453109,0.025412479010476385
100016,2022-05-30,485.277,-0.01522586143918181,0.025412479010476385
100016,2022-05-31,476.0989,-0.018913115602016917,0.025412479010476385
100016,2022-06-01,474.1732,-0.004044747845458163,0.025412479010476385
100016,2022-06-02,473.1602,-0.002136350177530111,0.025412479010476385
100016,2022-06-03,470.7754,-0.005040153419497262,0.025412479010476385
100016,2022-06-06,476.2119,0.011547969583797224,0.025412479010476385
100016,2022-06-07,481.6458,0.011410676633658134,0.025412479010476385
100016,2022-06-08,480.4735,-0.002433946273381782,0.025412479010476385
100016,2022-06-09,473.1759,-0.015188350658256855,0.025412479010476385
100016,2022-06-10,471.0598,-0.004472121255541528,0.025412479010476385
100016,2022-06-13,468.8163,-0.004762664952517648,0.025412479010476385
100016,2022-06-14,466.3477,-0.005265601899933969,0.025412479010476385
100016,2022-06-15,463.7261,-0.005621556619663792,0.025412479010476385
100016,2022-06-16,461.2993,-0.0052332616171484325,0.025412479010476385
100016,2022-06-17,459.9666,-0.0028890137054186082,0.025412479010476385
100016,2022-06-20,457.6317,-0.005076238144247847,0.025412479010476385
100016,2022-06-21,458.7099,0.002356043080057546,0.025412479010476385
100016,2022-06-22,460.4075,0.003700813956707849,0.025412479010476385
100016,2022-06-23,456.9604,-0.0074870630908489,0.025412479010476385
100016,2022-06-24,462.3501,0.011794676300178386,0.025412479010476385
100016,2022-06-27,458.6076,-0.008094515389960977,0.025412479010476385
100016,2022-06-28,452.344,-0.013657863498119038,0.025412479010476385
100016,2022-06-29,454.0998,0.0038815591673593275,0.025412479010476385
100016,2022-06-30,451.0707,-0.006670560083928745,0.025412479010476385
100016,2022-07-01,452.584,0.0033549064481466218,0.025412479010476385
100016,2022-07-04,443.3196,-0.020470012196630916,0.025412479010476385
100016,2022-07-05,449.0289,0.01287851924435568,0.025412479010476385
100016,2022-07-06,451.9322,0.006465730824897875,0.025412479010476385
100016,2022-07-07,446.2213,-0.012636630007775596,0.025412479010476385
100016,2022-07-08,440.6669,-0.012447635287692438,0.025412479010476385
100016,2022-07-11,447.4448,0.01538100547147958,0.025412479010476385
100016,2022-07-12,444.7739,-0.0059692279360492595,0.025412479010476385
100016,2022-07-13,441.7416,-0.006817621267794727,0.025412479010476385
100016,2022-07-14,433.2246,-0.019280502447584724,0.025412479010476385
100016,2022-07-15,432.1093,-0.00257441521095525,0.025412479010476385
100016,2022-07-18,431.4649,-0.0014912893566512153,0.025412479010476385
100016,2022-07-19,434.4201,0.006849224583506119,0.025412479010476385
100016,2022-07-20,429.3142,-0.011753369606977149,0.025412479010476385
100016,2022-07-21,423.8151,-0.012809033570285067,0.025412479010476385
100016,2022-07-22,425.7236,0.004503142997972498,0.025412479010476385
100016,2022-07-25,429.7419,0.009438753219224827,0.025412479010476385
100016,2022-07-26,424.047,-0.013251907714839861,0.025412479010476385
100016,2022-07-27,428.3319,0.010104776121514725,0.025412479010476385
100016,2022-07-28,428.6948,0.0008472401892083425,0.025412479010476385
100016,2022-07-29,433.0659,0.010196298158970052,0.025412479010476385
100016,2022-08-01,433.0211,-0.00010344845899901145,0.025412479010476385
100016,2022-08-02,423.7137,-0.021494102712315777,0.025412479010476385
100016,2022-08-03,423.3646,-0.0008239053870573443,0.025412479010476385
100016,2022-08-04,427.5619,0.009914149647844761,0.025412479010476385
100016,2022-08-05,424.424,-0.0073390542983367,0.025412479010476385
100016,2022-08-08,423.1925,-0.0029015795525229038,0.025412479010476385
100016,2022-08-09,422.7537,-0.001036880379496341,0.025412479010476385
100016,2022-08-10,412.293,-0.024744195024194893,0.025412479010476385
100016,2022-08-11,418.6311,0.015372805262277023,0.025412479010476385
100016,2022-08-12,415.5307,-0.0074060431726166165,0.025412479010476385
100016,2022-08-15,417.6036,0.004988560412022336,0.025412479010476385
100016,2022-08-16,417.4997,-0.00024880053716003214,0.025412479010476385
100016,2022-08-17,422.3739,0.011674738927956119,0.025412479010476385
100016,2022-08-18,424.1079,0.004105367306076468,0.025412479010476385
100016,2022-08-19,423.4485,-0.0015547930137588262,0.025412479010476385
100016,2022-08-22,420.3416,-0.007337137810146888,0.025412479010476385
100016,2022-08-23,423.5281,0.007580739094108058,0.025412479010476385
100016,2022-08-24,416.803,-0.015878757513373976,0.025412479010476385
100016,2022-08-25,419.4003,0.006231481059397304,0.025412479010476385
100016,2022-08-26,415.5691,-0.009134948162888845,0.025412479010476385
100016,2022-08-29,420.401,0.011627187873208156,0.025412479010476385
100016,2022-08-30,421.2166,0.0019400524737096525,0.025412479010476385
100016,2022-08-31,423.8348,0.006215804410367287,0.025412479010476385
100016,2022-09-01,424.3603,0.001239869873828292,0.025412479010476385
100016,2022-09-02,418.068,-0.014827730115187565,0.025412479010476385
100016,2022-09-05,415.1206,-0.007050049274280656,0.025412479010476385
100016,2022-09-06,417.805,0.006466554538608671,0.025412479010476385
100016,2022-09-07,418.6355,0.001987769413960949,0.025412479010476385
100016,2022-09-08,423.2368,0.01099118445521241,0.025412479010476385
100016,2022-09-09,424.9639,0.004080694306355159,0.025412479010476385
100016,2022-09-12,421.5737,-0.007977618804797415,0.025412479010476385
100016,2022-09-13,418.8403,-0.006483801053054239,0.025412479010476385
100016,2022-09-14,419.437,0.0014246480102320103,0.025412479010476385
100016,2022-09-15,411.1759,-0.019695687314185473,0.025412479010476385
100016,2022-09-16,417.5046,0.015391709484918747,0.025412479010476385
100016,2022-09-19,419.3505,0.004421268651890298,0.025412479010476385
100016,2022-09-20,424.1319,0.011401917965997432,0.025412479010476385
100016,2022-09-21,418.4765,-0.013334059522521091,0.025412479010476385
100016,2022-09-22,423.3133,0.011558116166618726,0.025412479010476385
100016,2022-09-23,431.9494,0.02040120166316539,0.025412479010476385
100016,2022-09-26,427.1671,-0.011071435682049824,0.025412479010476385
100016,2022-09-27,430.305,0.007345837261343302,0.025412479010476385
100016,2022-09-28,430.5313,0.0005259060433877583,0.025412479010476385
100016,2022-09-29,424.9261,-0.013019262478709326,0.025412479010476385
100016,2022-09-30,426.9974,0.004874494647422178,0.025412479010476385
100016,2022-10-03,430.3701,0.007898642942556489,0.025412479010476385
100016,2022-10-04,428.3154,-0.00477426289605154,0.025412479010476385
100016,2022-10-05,432.9656,0.010856952610155846,0.025412479010476385
100016,2022-10-06,426.8679,-0.014083566916170631,0.025412479010476385
100016,2022-10-07,421.495,-0.012586797929757698,0.025412479010476385
100016,2022-10-10,422.2208,0.0017219658596188125,0.025412479010476385
100016,2022-10-11,422.5333,0.0007401340720305516,0.025412479010476385
100016,2022-10-12,420.0881,-0.005786999509861168,0.025412479010476385
100016,2022-10-13,423.3166,0.007685292680273514,0.025412479010476385
100016,2022-10-14,425.5227,0.0052114658390434165,0.025412479010476385
100016,2022-10-17,428.9765,0.008116605765097873,0.025412479010476385
100016,2022-10-18,428.7321,-0.0005697281785831398,0.025412479010476385
100016,2022-10-19,431.2389,0.005847007956716999,0.025412479010476385
100016,2022-10-20,429.769,-0.0034085515012676204,0.025412479010476385
100016,2022-10-21,437.8501,0.018803357152330724,0.025412479010476385
100016,2022-10-24,434.9481,-0.006627839070951436,0.025412479010476385
100016,2022-10-25,443.3278,0.01926597679125397,0.025412479010476385
100016,2022-10-26,443.6931,0.0008239952468580558,0.025412479010476385
100016,2022-10-27,438.5694,-0.01154784692392119,0.025412479010476385
100016,2022-10-28,444.122,0.012660710026737076,0.025412479010476385
100016,2022-10-31,444.8448,0.0016274807372749223,0.025412479010476385
100016,2022-11-01,448.4277,0.00805426971384171,0.025412479010476385
100016,2022-11-02,453.5279,0.011373516845636367,0.025412479010476385
100016,2022-11-03,455.1164,0.0035025408580156014,0.025412479010476385
100016,2022-11-04,452.9791,-0.004696161245782315,0.025412479010476385
100016,2022-11-07,457.1295,0.009162453631966772,0.025412479010476385
100016,2022-11-08,457.3685,0.0005228277763740241,0.025412479010476385
100016,2022-11-09,460.3808,0.00658615536487539,0.025412479010476385
100016,2022-11-10,451.9519,-0.018308539365672893,0.025412479010476385
100016,2022-11-11,453.9711,0.004467732075028152,0.025412479010476385
100016,2022-11-14,451.6546,-0.005102747729976542,0.025412479010476385
100016,2022-11-15,458.5248,0.015211181287647646,0.025412479010476385
100016,2022-11-16,461.2893,0.006029117727111011,0.025412479010476385
100016,2022-11-17,462.5046,0.0026345722738418953,0.025412479010476385
100016,2022-11-18,464.7322,0.004816384528932183,0.025412479010476385
100016,2022-11-21,460.8957,-0.008255291972452117,0.025412479010476385
100016,2022-11-22,467.7825,0.014942209267736928,0.025412479010476385
100016,2022-11-23,476.316,0.01824245242179856,0.025412479010476385
100016,2022-11-24,478.216,0.003988948513172108,0.025412479010476385
100016,2022-11-25,485.221,0.014648192448600605,0.025412479010476385
100016,2022-11-28,483.0407,-0.004493416402010619,0.025412479010476385
100016,2022-11-29,479.9044,-0.0064928276230139526,0.025412479010476385
100016,2022-11-30,480.3253,0.0008770496790611038,0.025412479010476385
100016,2022-12-01,482.4201,0.004361211037603008,0.025412479010476385
100016,2022-12-02,480.9949,-0.002954271598550773,0.025412479010476385
100016,2022-12-05,483.5309,0.005272405175190009,0.025412479010476385
100016,2022-12-06,485.0894,0.0032231652620340334,0.025412479010476385
100016,2022-12-07,481.0854,-0.00825414861672924,0.025412479010476385
100016,2022-12-08,483.5409,0.005104083391431091,0.025412479010476385
100016,2022-12-09,487.4889,0.008164769515877524,0.025412479010476385
100016,2022-12-12,488.4785,0.0020299949393718375,0.025412479010476385
100016,2022-12-13,493.7241,0.01073865072874236,0.025412479010476385
100016,2022-12-14,488.7036,-0.010168634668633825,0.025412479010476385
100016,2022-12-15,490.9778,0.004653536417575044,0.025412479010476385
100016,2022-12-16,486.1873,-0.009757060298856701,0.025412479010476385
100016,2022-12-19,481.6822,-0.00926618198377449,0.025412479010476385
100016,2022-12-20,479.2566,-0.005035685354368602,0.025412479010476385
100016,2022-12-21,475.5366,-0.007762021430690713,0.025412479010476385
100016,2022-12-22,473.4881,-0.0043077651646582504,0.025412479010476385
100016,2022-12-23,472.8386,-0.0013717345800242642,0.025412479010476385
100016,2022-12-26,476.5883,0.00793019013253149,0.025412479010476385
100016,2022-12-27,475.4855,-0.002313946859375249,0.025412479010476385
100016,2022-12-28,469.1246,-0.013377695008575441,0.025412479010476385
100016,2022-12-29,474.1097,0.01062638795748505,0.025412479010476385
100016,2022-12-30,470.8654,-0.006842931076921577,0.025412479010476385
100016,2023-01-02,470.8644,-2.123749164861799e-06,0.025412479010476385
100016,2023-01-03,472.9663,0.0044639178498098175,0.025412479010476385
100016,2023-01-04,474.0441,0.002278809293600803,0.025412479010476385
100016,2023-01-05,478.8877,0.0102176147746591,0.025412479010476385
100016,2023-01-06,481.1631,0.004751427109111361,0.025412479010476385
100016,2023-01-09,477.7684,-0.007055196044750689,0.025412479010476385
100016,2023-01-10,487.2879,0.0199249259683143,0.025412479010476385
100016,2023-01-11,488.3757,0.0022323558619041783,0.025412479010476385
100016,2023-01-12,487.9931,-0.0007834132615525125,0.025412479010476385
100016,2023-01-13,492.4132,0.009057710037293498,0.025412479010476385
100016,2023-01-16,493.7523,0.0027194640598586783,0.025412479010476385
100016,2023-01-17,495.7495,0.0040449431830495985,0.025412479010476385
100016,2023-01-18,507.0277,0.0227497960159313,0.025412479010476385
100016,2023-01-19,506.06,-0.0019085742258262428,0.025412479010476385
100016,2023-01-20,504.9042,-0.00228391890289692,0.025412479010476385
100016,2023-01-23,505.6844,0.001545243632356419,0.025412479010476385
100016,2023-01-24,510.7491,0.010015535381356466,0.025412479010476385
100016,2023-01-25,504.268,-0.012689400725326871,0.025412479010476385
100016,2023-01-26,495.8578,-0.01667803628229425,0.025412479010476385
100016,2023-01-27,493.5515,-0.004651131836587052,0.025412479010476385
100016,2023-01-30,486.7415,-0.013797952189386509,0.025412479010476385
100016,2023-01-31,485.1715,-0.003225531416573224,0.025412479010476385
100016,2023-02-01,487.5779,0.004959895624536914,0.025412479010476385
100016,2023-02-02,484.0122,-0.007313087816326336,0.025412479010476385
100016,2023-02-03,478.2065,-0.011994945581950245,0.025412479010476385
100016,2023-02-06,478.7459,0.0011279645927020354,0.025412479010476385
100016,2023-02-07,482.6505,0.008155892301114243,0.025412479010476385
100016,2023-02-08,475.7347,-0.014328794852590088,0.025412479010476385
100016,2023-02-09,479.4358,0.007779756238088131,0.025412479010476385
100016,2023-02-10,483.1532,0.007753697158201511,0.025412479010476385
100016,2023-02-13,487.4872,0.008970239667252411,0.025412479010476385
100016,2023-02-14,493.0082,0.011325425570148262,0.025412479010476385
100016,2023-02-15,502.9354,0.020135973397602758,0.025412479010476385
100016,2023-02-16,501.6171,-0.002621211392158984,0.025412479010476385
100016,2023-02-17,502.3612,0.001483402380022536,0.025412479010476385
100016,2023-02-20,500.7778,-0.0031519153947398015,0.025412479010476385
100016,2023-02-21,501.045,0.0005335699785413706,0.025412479010476385
100016,2023-02-22,508.1265,0.014133461066371256,0.025412479010476385
100016,2023-02-23,502.3938,-0.011282033115769474,0.025412479010476385
100016,2023-02-24,498.8505,-0.007052833852646989,0.025412479010476385
100016,2023-02-27,505.2068,0.012741893613417155,0.025412479010476385
100016,2023-02-28,510.0352,0.009557274367645086,0.025412479010476385
100016,2023-03-01,508.6667,-0.00268314814350068,0.025412479010476385
100016,2023-03-02,512.7785,0.008083485708814786,0.025412479010476385
100016,2023-03-03,514.5893,0.0035313493057917977,0.025412479010476385
100016,2023-03-06,521.7123,0.013842106705289181,0.025412479010476385
100016,2023-03-07,522.3246,0.0011736353541980105,0.025412479010476385
100016,2023-03-08,527.3425,0.009606861327228211,0.025412479010476385
100016,2023-03-09,540.0526,0.024102172686631507,0.025412479010476385
100016,2023-03-10,543.1889,0.005807397279450122,0.025412479010476385
100016,2023-03-13,543.7057,0.0009514185580743462,0.025412479010476385
100016,2023-03-14,547.4632,0.006910907867988314,0.025412479010476385
100016,2023-03-15,545.984,-0.0027019167681041623,0.025412479010476385
100016,2023-03-16,557.892,0.02181016293517768,0.025412479010476385
100016,2023-03-17,559.067,0.002106142407491074,0.025412479010476385
100016,2023-03-20,558.0108,-0.0018892190023735989,0.025412479010476385
100016,2023-03-21,554.1991,-0.006830871373815661,0.025412479010476385
100016,2023-03-22,559.8766,0.010244513208339745,0.025412479010476385
100016,2023-03-23,564.466,0.008197163446373557,0.025412479010476385
100016,2023-03-24,562.2856,-0.003862765870752072,0.025412479010476385
100016,2023-03-27,565.443,0.005615295856767233,0.025412479010476385
100016,2023-03-28,558.258,-0.012706851088438498,0.025412479010476385
100016,2023-03-29,559.4579,0.0021493646306904868,0.025412479010476385
100016,2023-03-30,561.9861,0.0045190174274059025,0.025412479010476385
100016,2023-03-31,570.8065,0.015695050108890607,0.025412479010476385
100016,2023-04-03,567.2319,-0.00626236736967789,0.025412479010476385
100016,2023-04-04,561.1622,-0.01070056179844614,0.025412479010476385
100016,2023-04-05,557.0355,-0.007353845287512262,0.025412479010476385
100016,2023-04-06,550.7921,-0.011208262310032246,0.025412479010476385
100016,2023-04-07,557.6109,0.012379988747115211,0.025412479010476385
100016,2023-04-10,565.5706,0.014274649222244307,0.025412479010476385
100016,2023-04-11,567.4627,0.0033454709279443495,0.025412479010476385
100016,2023-04-12,573.9037,0.011350525770239983,0.025412479010476385
100016,2023-04-13,574.8786,0.0016987170495676995,0.025412479010476385
100016,2023-04-14,574.693,-0.0003228507723196383,0.025412479010476385
100016,2023-04-17,573.3032,-0.002418334658678689,0.025412479010476385
100016,2023-04-18,572.031,-0.002219070118569033,0.025412479010476385
100016,2023-04-19,564.5669,-0.013048418704580511,0.025412479010476385
100016,2023-04-20,566.1761,0.0028503265069206307,0.025412479010476385
100016,2023-04-21,566.2668,0.00016019750745388528,0.025412479010476385
100016,2023-04-24,570.2955,0.0071144909078193486,0.025412479010476385
100016,2023-04-25,571.0606,0.0013415851957452318,0.025412479010476385
100016,2023-04-26,570.536,-0.0009186415592321584,0.025412479010476385
100016,2023-04-27,566.4614,-0.007141705343746807,0.025412479010476385
100016,2023-04-28,567.1145,0.001152947049878339,0.025412479010476385
100016,2023-05-01,571.1134,0.007051309744328327,0.025412479010476385
100016,2023-05-02,565.6753,-0.009521926818736759,0.025412479010476385
100016,2023-05-03,566.404,0.0012881948354470651,0.025412479010476385
100016,2023-05-04,567.8622,0.002574487468308906,0.025412479010476385
100016,2023-05-05,564.5686,-0.005799998661647265,0.025412479010476385
100016,2023-05-08,561.939,-0.004657715643413329,0.025412479010476385
100016,2023-05-09,563.3736,0.002552946138282053,0.025412479010476385
100016,2023-05-10,558.0581,-0.009435124400575479,0.025412479010476385
100016,2023-05-11,560.0718,0.003608405648085844,0.025412479010476385
100016,2023-05-12,555.9534,-0.007353342910676908,0.025412479010476385
100016,2023-05-15,561.4787,0.0099384228965953,0.025412479010476385
100016,2023-05-16,573.4711,0.021358601849010395,0.025412479010476385
100016,2023-05-17,569.4279,-0.007050398877990416,0.025412479010476385
100016,2023-05-18,572.4122,0.005240874217789404,0.025412479010476385
100016,2023-05-19,569.0487,-0.005876010329619041,0.025412479010476385
100016,2023-05-22,574.5931,0.009743278562977187,0.025412479010476385
100016,2023-05-23,568.5103,-0.01058627400851142,0.025412479010476385
100016,2023-05-24,571.2196,0.004765612865765156,0.025412479010476385
100016,2023-05-25,567.1312,-0.007157317430984467,0.025412479010476385
100016,2023-05-26,566.3889,-0.0013088682125053097,0.025412479010476385
100016,2023-05-29,561.5519,-0.008540068493573916,0.025412479010476385
100016,2023-05-30,565.9312,0.007798566793202788,0.025412479010476385
100016,2023-05-31,562.059,-0.006842174455128136,0.025412479010476385
100016,2023-06-01,565.0931,0.005398187734739768,0.025412479010476385
100016,2023-06-02,563.6716,-0.002515514700144217,0.025412479010476385
100016,2023-06-05,563.3934,-0.0004935497903388875,0.025412479010476385
100016,2023-06-06,564.4191,0.001820575107908562,0.025412479010476385
100016,2023-06-07,560.929,-0.0061835256815370165,0.025412479010476385
100016,2023-06-08,562.2606,0.0023739189808336114,0.025412479010476385
100016,2023-06-09,570.1945,0.014110716632109721,0.025412479010476385
100016,2023-06-12,566.5874,-0.006326086975584566,0.025412479010476385
100016,2023-06-13,572.7685,0.010909349554896641,0.025412479010476385
100016,2023-06-14,580.6856,0.013822512934981601,0.025412479010476385
100016,2023-06-15,576.8184,-0.006659713965698533,0.025412479010476385
100016,2023-06-16,569.7576,-0.012240940996334326,0.025412479010476385
100016,2023-06-19,571.5717,0.0031839856107227504,0.025412479010476385
100016,2023-06-20,569.1125,-0.004302522325720481,0.025412479010476385
100016,2023-06-21,578.8674,0.017140547782731996,0.025412479010476385
100016,2023-06-22,579.3439,0.0008231591552745332,0.025412479010476385
100016,2023-06-23,575.5565,-0.006537395146475111,0.025412479010476385
100016,2023-06-26,570.057,-0.009555100150897444,0.025412479010476385
100016,2023-06-27,575.8598,0.01017933294389839,0.025412479010476385
100016,2023-06-28,573.262,-0.004511167475138911,0.025412479010476385
100016,2023-06-29,573.7795,0.0009027285953020492,0.025412479010476385
100016,2023-06-30,578.9351,0.008985333215982827,0.025412479010476385
100016,2023-07-03,576.7654,-0.003747743054446029,0.025412479010476385
100016,2023-07-04,576.8293,0.00011079027972193956,0.025412479010476385
100016,2023-07-05,577.0426,0.000369780106523665,0.025412479010476385
100016,2023-07-06,580.8301,0.006563640188783415,0.025412479010476385
100016,2023-07-07,584.1654,0.005742298823700809,0.025412479010476385
100016,2023-07-10,583.3333,-0.0014244253425484965,0.025412479010476385
100016,2023-07-11,583.962,0.001077771490158419,0.025412479010476385
100016,2023-07-12,582.3508,-0.00275908363900379,0.025412479010476385
100016,2023-07-13,575.1079,-0.012437348759545053,0.025412479010476385
100016,2023-07-14,576.7133,0.002791476173427787,0.025412479010476385
100016,2023-07-17,586.7206,0.017352296192926442,0.025412479010476385
100016,2023-07-18,582.4661,-0.007251322009147132,0.025412479010476385
100016,2023-07-19,578.8072,-0.006281738971590012,0.025412479010476385
100016,2023-07-20,574.6758,-0.007137782667527293,0.025412479010476385
100016,2023-07-21,578.6584,0.0069301682792282104,0.025412479010476385
100016,2023-07-24,581.2514,0.004481054798478601,0.025412479010476385
100016,2023-07-25,580.7388,-0.0008818903489953289,0.025412479010476385
100016,2023-07-26,576.3533,-0.00755158773617326,0.025412479010476385
100016,2023-07-27,577.1207,0.0013314749824457905,0.025412479010476385
100016,2023-07-28,569.5056,-0.013194986767932737,0.025412479010476385
100016,2023-07-31,570.5207,0.001782423210588302,0.025412479010476385
100016,2023-08-01,575.2193,0.008235634570314287,0.025412479010476385
100016,2023-08-02,569.2005,-0.01046348757769422,0.025412479010476385
100016,2023-08-03,561.849,-0.01291548408689025,0.025412479010476385
100016,2023-08-04,570.0239,0.014549994749478934,0.025412479010476385
